  -0.2200E+01  -0.6000E+00   0.2000E+00   0.7100E+00
  -0.2200E+01  -0.2000E+00  -0.2000E+00   0.7100E+00
  -0.2200E+01  -0.2000E+00   0.2000E+00   0.7100E+00
  -0.1800E+01  -0.6000E+00  -0.2000E+00   0.7100E+00
  -0.1800E+01  -0.6000E+00   0.2000E+00   0.7100E+00
  -0.1800E+01  -0.2000E+00  -0.2000E+00   0.7100E+00
  -0.1800E+01  -0.2000E+00   0.2000E+00   0.7100E+00
  -0.2200E+01  -0.6000E+00   0.2000E+00   0.6876E+00
  -0.2200E+01  -0.6000E+00   0.6000E+00   0.6876E+00
  -0.2200E+01  -0.2000E+00   0.2000E+00   0.6876E+00
  -0.2200E+01  -0.2000E+00   0.6000E+00   0.6876E+00
  -0.1800E+01  -0.6000E+00   0.2000E+00   0.6876E+00
  -0.1800E+01  -0.6000E+00   0.6000E+00   0.6876E+00
  -0.1800E+01  -0.2000E+00   0.2000E+00   0.6876E+00
  -0.1800E+01  -0.2000E+00   0.6000E+00   0.6876E+00
  -0.2200E+01  -0.6000E+00   0.6000E+00   0.6247E+00
  -0.2200E+01  -0.6000E+00   0.1000E+01   0.6247E+00
  -0.2200E+01  -0.2000E+00   0.6000E+00   0.6247E+00
  -0.2200E+01  -0.2000E+00   0.1000E+01   0.6247E+00
  -0.1800E+01  -0.6000E+00   0.6000E+00   0.6247E+00
  -0.1800E+01  -0.6000E+00   0.1000E+01   0.6247E+00
  -0.1800E+01  -0.2000E+00   0.6000E+00   0.6247E+00
  -0.1800E+01  -0.2000E+00   0.1000E+01   0.6247E+00
  -0.2200E+01  -0.6000E+00   0.1000E+01   0.5323E+00
  -0.2200E+01  -0.6000E+00   0.1400E+01   0.5323E+00
  -0.2200E+01  -0.2000E+00   0.1000E+01   0.5323E+00
  -0.2200E+01  -0.2000E+00   0.1400E+01   0.5323E+00
  -0.1800E+01  -0.6000E+00   0.1000E+01   0.5323E+00
  -0.1800E+01  -0.6000E+00   0.1400E+01   0.5323E+00
  -0.1800E+01  -0.2000E+00   0.1000E+01   0.5323E+00
  -0.1800E+01  -0.2000E+00   0.1400E+01   0.5323E+00
  -0.2200E+01  -0.6000E+00   0.1400E+01   0.4255E+00
  -0.2200E+01  -0.6000E+00   0.1800E+01   0.4255E+00
  -0.2200E+01  -0.2000E+00   0.1400E+01   0.4255E+00
  -0.2200E+01  -0.2000E+00   0.1800E+01   0.4255E+00
  -0.1800E+01  -0.6000E+00   0.1400E+01   0.4255E+00
  -0.1800E+01  -0.6000E+00   0.1800E+01   0.4255E+00
  -0.1800E+01  -0.2000E+00   0.1400E+01   0.4255E+00
  -0.1800E+01  -0.2000E+00   0.1800E+01   0.4255E+00
  -0.2200E+01  -0.6000E+00   0.1800E+01   0.3190E+00
  -0.2200E+01  -0.6000E+00   0.2200E+01   0.3190E+00
  -0.2200E+01  -0.2000E+00   0.1800E+01   0.3190E+00
  -0.2200E+01  -0.2000E+00   0.2200E+01   0.3190E+00
  -0.1800E+01  -0.6000E+00   0.1800E+01   0.3190E+00
  -0.1800E+01  -0.6000E+00   0.2200E+01   0.3190E+00
  -0.1800E+01  -0.2000E+00   0.1800E+01   0.3190E+00
  -0.1800E+01  -0.2000E+00   0.2200E+01   0.3190E+00
  -0.2200E+01  -0.2000E+00  -0.2200E+01   0.3365E+00
  -0.2200E+01  -0.2000E+00  -0.1800E+01   0.3365E+00
  -0.2200E+01   0.2000E+00  -0.2200E+01   0.3365E+00
  -0.2200E+01   0.2000E+00  -0.1800E+01   0.3365E+00
  -0.1800E+01  -0.2000E+00  -0.2200E+01   0.3365E+00
  -0.1800E+01  -0.2000E+00  -0.1800E+01   0.3365E+00
  -0.1800E+01   0.2000E+00  -0.2200E+01   0.3365E+00
  -0.1800E+01   0.2000E+00  -0.1800E+01   0.3365E+00
  -0.2200E+01  -0.2000E+00  -0.1800E+01   0.4488E+00
  -0.2200E+01  -0.2000E+00  -0.1400E+01   0.4488E+00
  -0.2200E+01   0.2000E+00  -0.1800E+01   0.4488E+00
  -0.2200E+01   0.2000E+00  -0.1400E+01   0.4488E+00
  -0.1800E+01  -0.2000E+00  -0.1800E+01   0.4488E+00
  -0.1800E+01  -0.2000E+00  -0.1400E+01   0.4488E+00
  -0.1800E+01   0.2000E+00  -0.1800E+01   0.4488E+00
  -0.1800E+01   0.2000E+00  -0.1400E+01   0.4488E+00
  -0.2200E+01  -0.2000E+00  -0.1400E+01   0.5615E+00
  -0.2200E+01  -0.2000E+00  -0.1000E+01   0.5615E+00
  -0.2200E+01   0.2000E+00  -0.1400E+01   0.5615E+00
  -0.2200E+01   0.2000E+00  -0.1000E+01   0.5615E+00
  -0.1800E+01  -0.2000E+00  -0.1400E+01   0.5615E+00
  -0.1800E+01  -0.2000E+00  -0.1000E+01   0.5615E+00
  -0.1800E+01   0.2000E+00  -0.1400E+01   0.5615E+00
  -0.1800E+01   0.2000E+00  -0.1000E+01   0.5615E+00
  -0.2200E+01  -0.2000E+00  -0.1000E+01   0.6589E+00
  -0.2200E+01  -0.2000E+00  -0.6000E+00   0.6589E+00
  -0.2200E+01   0.2000E+00  -0.1000E+01   0.6589E+00
  -0.2200E+01   0.2000E+00  -0.6000E+00   0.6589E+00
  -0.1800E+01  -0.2000E+00  -0.1000E+01   0.6589E+00
  -0.1800E+01  -0.2000E+00  -0.6000E+00   0.6589E+00
  -0.1800E+01   0.2000E+00  -0.1000E+01   0.6589E+00
  -0.1800E+01   0.2000E+00  -0.6000E+00   0.6589E+00
  -0.2200E+01  -0.2000E+00  -0.6000E+00   0.7253E+00
  -0.2200E+01  -0.2000E+00  -0.2000E+00   0.7253E+00
  -0.2200E+01   0.2000E+00  -0.6000E+00   0.7253E+00
  -0.2200E+01   0.2000E+00  -0.2000E+00   0.7253E+00
  -0.1800E+01  -0.2000E+00  -0.6000E+00   0.7253E+00
  -0.1800E+01  -0.2000E+00  -0.2000E+00   0.7253E+00
  -0.1800E+01   0.2000E+00  -0.6000E+00   0.7253E+00
  -0.1800E+01   0.2000E+00  -0.2000E+00   0.7253E+00
  -0.2200E+01  -0.2000E+00  -0.2000E+00   0.7489E+00
  -0.2200E+01  -0.2000E+00   0.2000E+00   0.7489E+00
  -0.2200E+01   0.2000E+00  -0.2000E+00   0.7489E+00
  -0.2200E+01   0.2000E+00   0.2000E+00   0.7489E+00
  -0.1800E+01  -0.2000E+00  -0.2000E+00   0.7489E+00
  -0.1800E+01  -0.2000E+00   0.2000E+00   0.7489E+00
  -0.1800E+01   0.2000E+00  -0.2000E+00   0.7489E+00
  -0.1800E+01   0.2000E+00   0.2000E+00   0.7489E+00
  -0.2200E+01  -0.2000E+00   0.2000E+00   0.7253E+00
  -0.2200E+01  -0.2000E+00   0.6000E+00   0.7253E+00
  -0.2200E+01   0.2000E+00   0.2000E+00   0.7253E+00
  -0.2200E+01   0.2000E+00   0.6000E+00   0.7253E+00
  -0.1800E+01  -0.2000E+00   0.2000E+00   0.7253E+00
  -0.1800E+01  -0.2000E+00   0.6000E+00   0.7253E+00
  -0.1800E+01   0.2000E+00   0.2000E+00   0.7253E+00
  -0.1800E+01   0.2000E+00   0.6000E+00   0.7253E+00
  -0.2200E+01  -0.2000E+00   0.6000E+00   0.6589E+00
  -0.2200E+01  -0.2000E+00   0.1000E+01   0.6589E+00
  -0.2200E+01   0.2000E+00   0.6000E+00   0.6589E+00
  -0.2200E+01   0.2000E+00   0.1000E+01   0.6589E+00
  -0.1800E+01  -0.2000E+00   0.6000E+00   0.6589E+00
  -0.1800E+01  -0.2000E+00   0.1000E+01   0.6589E+00
  -0.1800E+01   0.2000E+00   0.6000E+00   0.6589E+00
  -0.1800E+01   0.2000E+00   0.1000E+01   0.6589E+00
  -0.2200E+01  -0.2000E+00   0.1000E+01   0.5615E+00
  -0.2200E+01  -0.2000E+00   0.1400E+01   0.5615E+00
  -0.2200E+01   0.2000E+00   0.1000E+01   0.5615E+00
  -0.2200E+01   0.2000E+00   0.1400E+01   0.5615E+00
  -0.1800E+01  -0.2000E+00   0.1000E+01   0.5615E+00
  -0.1800E+01  -0.2000E+00   0.1400E+01   0.5615E+00
  -0.1800E+01   0.2000E+00   0.1000E+01   0.5615E+00
  -0.1800E+01   0.2000E+00   0.1400E+01   0.5615E+00
  -0.2200E+01  -0.2000E+00   0.1400E+01   0.4488E+00
  -0.2200E+01  -0.2000E+00   0.1800E+01   0.4488E+00
  -0.2200E+01   0.2000E+00   0.1400E+01   0.4488E+00
  -0.2200E+01   0.2000E+00   0.1800E+01   0.4488E+00
  -0.1800E+01  -0.2000E+00   0.1400E+01   0.4488E+00
  -0.1800E+01  -0.2000E+00   0.1800E+01   0.4488E+00
  -0.1800E+01   0.2000E+00   0.1400E+01   0.4488E+00
  -0.1800E+01   0.2000E+00   0.1800E+01   0.4488E+00
  -0.2200E+01  -0.2000E+00   0.1800E+01   0.3365E+00
  -0.2200E+01  -0.2000E+00   0.2200E+01   0.3365E+00
  -0.2200E+01   0.2000E+00   0.1800E+01   0.3365E+00
  -0.2200E+01   0.2000E+00   0.2200E+01   0.3365E+00
  -0.1800E+01  -0.2000E+00   0.1800E+01   0.3365E+00
  -0.1800E+01  -0.2000E+00   0.2200E+01   0.3365E+00
  -0.1800E+01   0.2000E+00   0.1800E+01   0.3365E+00
  -0.1800E+01   0.2000E+00   0.2200E+01   0.3365E+00
  -0.2200E+01   0.2000E+00  -0.2200E+01   0.3190E+00
  -0.2200E+01   0.2000E+00  -0.1800E+01   0.3190E+00
  -0.2200E+01   0.6000E+00  -0.2200E+01   0.3190E+00
  -0.2200E+01   0.6000E+00  -0.1800E+01   0.3190E+00
  -0.1800E+01   0.2000E+00  -0.2200E+01   0.3190E+00
  -0.1800E+01   0.2000E+00  -0.1800E+01   0.3190E+00
  -0.1800E+01   0.6000E+00  -0.2200E+01   0.3190E+00
  -0.1800E+01   0.6000E+00  -0.1800E+01   0.3190E+00
  -0.2200E+01   0.2000E+00  -0.1800E+01   0.4255E+00
  -0.2200E+01   0.2000E+00  -0.1400E+01   0.4255E+00
  -0.2200E+01   0.6000E+00  -0.1800E+01   0.4255E+00
  -0.2200E+01   0.6000E+00  -0.1400E+01   0.4255E+00
  -0.1800E+01   0.2000E+00  -0.1800E+01   0.4255E+00
  -0.1800E+01   0.2000E+00  -0.1400E+01   0.4255E+00
  -0.1800E+01   0.6000E+00  -0.1800E+01   0.4255E+00
  -0.1800E+01   0.6000E+00  -0.1400E+01   0.4255E+00
  -0.2200E+01   0.2000E+00  -0.1400E+01   0.5323E+00
  -0.2200E+01   0.2000E+00  -0.1000E+01   0.5323E+00
  -0.2200E+01   0.6000E+00  -0.1400E+01   0.5323E+00
  -0.2200E+01   0.6000E+00  -0.1000E+01   0.5323E+00
  -0.1800E+01   0.2000E+00  -0.1400E+01   0.5323E+00
  -0.1800E+01   0.2000E+00  -0.1000E+01   0.5323E+00
  -0.1800E+01   0.6000E+00  -0.1400E+01   0.5323E+00
  -0.1800E+01   0.6000E+00  -0.1000E+01   0.5323E+00
  -0.2200E+01   0.2000E+00  -0.1000E+01   0.6247E+00
  -0.2200E+01   0.2000E+00  -0.6000E+00   0.6247E+00
  -0.2200E+01   0.6000E+00  -0.1000E+01   0.6247E+00
  -0.2200E+01   0.6000E+00  -0.6000E+00   0.6247E+00
  -0.1800E+01   0.2000E+00  -0.1000E+01   0.6247E+00
  -0.1800E+01   0.2000E+00  -0.6000E+00   0.6247E+00
  -0.1800E+01   0.6000E+00  -0.1000E+01   0.6247E+00
  -0.1800E+01   0.6000E+00  -0.6000E+00   0.6247E+00
  -0.2200E+01   0.2000E+00  -0.6000E+00   0.6876E+00
  -0.2200E+01   0.2000E+00  -0.2000E+00   0.6876E+00
  -0.2200E+01   0.6000E+00  -0.6000E+00   0.6876E+00
  -0.2200E+01   0.6000E+00  -0.2000E+00   0.6876E+00
  -0.1800E+01   0.2000E+00  -0.6000E+00   0.6876E+00
  -0.1800E+01   0.2000E+00  -0.2000E+00   0.6876E+00
  -0.1800E+01   0.6000E+00  -0.6000E+00   0.6876E+00
  -0.1800E+01   0.6000E+00  -0.2000E+00   0.6876E+00
  -0.2200E+01   0.2000E+00  -0.2000E+00   0.7100E+00
  -0.2200E+01   0.2000E+00   0.2000E+00   0.7100E+00
  -0.2200E+01   0.6000E+00  -0.2000E+00   0.7100E+00
  -0.2200E+01   0.6000E+00   0.2000E+00   0.7100E+00
  -0.1800E+01   0.2000E+00  -0.2000E+00   0.7100E+00
  -0.1800E+01   0.2000E+00   0.2000E+00   0.7100E+00
  -0.1800E+01   0.6000E+00  -0.2000E+00   0.7100E+00
  -0.1800E+01   0.6000E+00   0.2000E+00   0.7100E+00
  -0.2200E+01   0.2000E+00   0.2000E+00   0.6876E+00
  -0.2200E+01   0.2000E+00   0.6000E+00   0.6876E+00
  -0.2200E+01   0.6000E+00   0.2000E+00   0.6876E+00
  -0.2200E+01   0.6000E+00   0.6000E+00   0.6876E+00
  -0.1800E+01   0.2000E+00   0.2000E+00   0.6876E+00
  -0.1800E+01   0.2000E+00   0.6000E+00   0.6876E+00
  -0.1800E+01   0.6000E+00   0.2000E+00   0.6876E+00
  -0.1800E+01   0.6000E+00   0.6000E+00   0.6876E+00
  -0.2200E+01   0.2000E+00   0.6000E+00   0.6247E+00
  -0.2200E+01   0.2000E+00   0.1000E+01   0.6247E+00
  -0.2200E+01   0.6000E+00   0.6000E+00   0.6247E+00
  -0.2200E+01   0.6000E+00   0.1000E+01   0.6247E+00
  -0.1800E+01   0.2000E+00   0.6000E+00   0.6247E+00
  -0.1800E+01   0.2000E+00   0.1000E+01   0.6247E+00
  -0.1800E+01   0.6000E+00   0.6000E+00   0.6247E+00
  -0.1800E+01   0.6000E+00   0.1000E+01   0.6247E+00
  -0.2200E+01   0.2000E+00   0.1000E+01   0.5323E+00
  -0.2200E+01   0.2000E+00   0.1400E+01   0.5323E+00
  -0.2200E+01   0.6000E+00   0.1000E+01   0.5323E+00
  -0.2200E+01   0.6000E+00   0.1400E+01   0.5323E+00
  -0.1800E+01   0.2000E+00   0.1000E+01   0.5323E+00
  -0.1800E+01   0.2000E+00   0.1400E+01   0.5323E+00
  -0.1800E+01   0.6000E+00   0.1000E+01   0.5323E+00
  -0.1800E+01   0.6000E+00   0.1400E+01   0.5323E+00
  -0.2200E+01   0.2000E+00   0.1400E+01   0.4255E+00
  -0.2200E+01   0.2000E+00   0.1800E+01   0.4255E+00
  -0.2200E+01   0.6000E+00   0.1400E+01   0.4255E+00
  -0.2200E+01   0.6000E+00   0.1800E+01   0.4255E+00
  -0.1800E+01   0.2000E+00   0.1400E+01   0.4255E+00
  -0.1800E+01   0.2000E+00   0.1800E+01   0.4255E+00
  -0.1800E+01   0.6000E+00   0.1400E+01   0.4255E+00
  -0.1800E+01   0.6000E+00   0.1800E+01   0.4255E+00
  -0.2200E+01   0.2000E+00   0.1800E+01   0.3190E+00
  -0.2200E+01   0.2000E+00   0.2200E+01   0.3190E+00
  -0.2200E+01   0.6000E+00   0.1800E+01   0.3190E+00
  -0.2200E+01   0.6000E+00   0.2200E+01   0.3190E+00
  -0.1800E+01   0.2000E+00   0.1800E+01   0.3190E+00
  -0.1800E+01   0.2000E+00   0.2200E+01   0.3190E+00
  -0.1800E+01   0.6000E+00   0.1800E+01   0.3190E+00
  -0.1800E+01   0.6000E+00   0.2200E+01   0.3190E+00
  -0.2200E+01   0.6000E+00  -0.2200E+01   0.2718E+00
  -0.2200E+01   0.6000E+00  -0.1800E+01   0.2718E+00
  -0.2200E+01   0.1000E+01  -0.2200E+01   0.2718E+00
  -0.2200E+01   0.1000E+01  -0.1800E+01   0.2718E+00
  -0.1800E+01   0.6000E+00  -0.2200E+01   0.2718E+00
  -0.1800E+01   0.6000E+00  -0.1800E+01   0.2718E+00
  -0.1800E+01   0.1000E+01  -0.2200E+01   0.2718E+00
  -0.1800E+01   0.1000E+01  -0.1800E+01   0.2718E+00
  -0.2200E+01   0.6000E+00  -0.1800E+01   0.3626E+00
  -0.2200E+01   0.6000E+00  -0.1400E+01   0.3626E+00
  -0.2200E+01   0.1000E+01  -0.1800E+01   0.3626E+00
  -0.2200E+01   0.1000E+01  -0.1400E+01   0.3626E+00
  -0.1800E+01   0.6000E+00  -0.1800E+01   0.3626E+00
  -0.1800E+01   0.6000E+00  -0.1400E+01   0.3626E+00
  -0.1800E+01   0.1000E+01  -0.1800E+01   0.3626E+00
  -0.1800E+01   0.1000E+01  -0.1400E+01   0.3626E+00
  -0.2200E+01   0.6000E+00  -0.1400E+01   0.4536E+00
  -0.2200E+01   0.6000E+00  -0.1000E+01   0.4536E+00
  -0.2200E+01   0.1000E+01  -0.1400E+01   0.4536E+00
  -0.2200E+01   0.1000E+01  -0.1000E+01   0.4536E+00
  -0.1800E+01   0.6000E+00  -0.1400E+01   0.4536E+00
  -0.1800E+01   0.6000E+00  -0.1000E+01   0.4536E+00
  -0.1800E+01   0.1000E+01  -0.1400E+01   0.4536E+00
  -0.1800E+01   0.1000E+01  -0.1000E+01   0.4536E+00
  -0.2200E+01   0.6000E+00  -0.1000E+01   0.5323E+00
  -0.2200E+01   0.6000E+00  -0.6000E+00   0.5323E+00
  -0.2200E+01   0.1000E+01  -0.1000E+01   0.5323E+00
  -0.2200E+01   0.1000E+01  -0.6000E+00   0.5323E+00
  -0.1800E+01   0.6000E+00  -0.1000E+01   0.5323E+00
  -0.1800E+01   0.6000E+00  -0.6000E+00   0.5323E+00
  -0.1800E+01   0.1000E+01  -0.1000E+01   0.5323E+00
  -0.1800E+01   0.1000E+01  -0.6000E+00   0.5323E+00
  -0.2200E+01   0.6000E+00  -0.6000E+00   0.5860E+00
  -0.2200E+01   0.6000E+00  -0.2000E+00   0.5860E+00
  -0.2200E+01   0.1000E+01  -0.6000E+00   0.5860E+00
  -0.2200E+01   0.1000E+01  -0.2000E+00   0.5860E+00
  -0.1800E+01   0.6000E+00  -0.6000E+00   0.5860E+00
  -0.1800E+01   0.6000E+00  -0.2000E+00   0.5860E+00
  -0.1800E+01   0.1000E+01  -0.6000E+00   0.5860E+00
  -0.1800E+01   0.1000E+01  -0.2000E+00   0.5860E+00
  -0.2200E+01   0.6000E+00  -0.2000E+00   0.6050E+00
  -0.2200E+01   0.6000E+00   0.2000E+00   0.6050E+00
  -0.2200E+01   0.1000E+01  -0.2000E+00   0.6050E+00
  -0.2200E+01   0.1000E+01   0.2000E+00   0.6050E+00
  -0.1800E+01   0.6000E+00  -0.2000E+00   0.6050E+00
  -0.1800E+01   0.6000E+00   0.2000E+00   0.6050E+00
  -0.1800E+01   0.1000E+01  -0.2000E+00   0.6050E+00
  -0.1800E+01   0.1000E+01   0.2000E+00   0.6050E+00
  -0.2200E+01   0.6000E+00   0.2000E+00   0.5860E+00
  -0.2200E+01   0.6000E+00   0.6000E+00   0.5860E+00
  -0.2200E+01   0.1000E+01   0.2000E+00   0.5860E+00
  -0.2200E+01   0.1000E+01   0.6000E+00   0.5860E+00
  -0.1800E+01   0.6000E+00   0.2000E+00   0.5860E+00
  -0.1800E+01   0.6000E+00   0.6000E+00   0.5860E+00
  -0.1800E+01   0.1000E+01   0.2000E+00   0.5860E+00
  -0.1800E+01   0.1000E+01   0.6000E+00   0.5860E+00
  -0.2200E+01   0.6000E+00   0.6000E+00   0.5323E+00
  -0.2200E+01   0.6000E+00   0.1000E+01   0.5323E+00
  -0.2200E+01   0.1000E+01   0.6000E+00   0.5323E+00
  -0.2200E+01   0.1000E+01   0.1000E+01   0.5323E+00
  -0.1800E+01   0.6000E+00   0.6000E+00   0.5323E+00
  -0.1800E+01   0.6000E+00   0.1000E+01   0.5323E+00
  -0.1800E+01   0.1000E+01   0.6000E+00   0.5323E+00
  -0.1800E+01   0.1000E+01   0.1000E+01   0.5323E+00
  -0.2200E+01   0.6000E+00   0.1000E+01   0.4536E+00
  -0.2200E+01   0.6000E+00   0.1400E+01   0.4536E+00
  -0.2200E+01   0.1000E+01   0.1000E+01   0.4536E+00
  -0.2200E+01   0.1000E+01   0.1400E+01   0.4536E+00
  -0.1800E+01   0.6000E+00   0.1000E+01   0.4536E+00
  -0.1800E+01   0.6000E+00   0.1400E+01   0.4536E+00
  -0.1800E+01   0.1000E+01   0.1000E+01   0.4536E+00
  -0.1800E+01   0.1000E+01   0.1400E+01   0.4536E+00
  -0.2200E+01   0.6000E+00   0.1400E+01   0.3626E+00
  -0.2200E+01   0.6000E+00   0.1800E+01   0.3626E+00
  -0.2200E+01   0.1000E+01   0.1400E+01   0.3626E+00
  -0.2200E+01   0.1000E+01   0.1800E+01   0.3626E+00
  -0.1800E+01   0.6000E+00   0.1400E+01   0.3626E+00
  -0.1800E+01   0.6000E+00   0.1800E+01   0.3626E+00
  -0.1800E+01   0.1000E+01   0.1400E+01   0.3626E+00
  -0.1800E+01   0.1000E+01   0.1800E+01   0.3626E+00
  -0.2200E+01   0.6000E+00   0.1800E+01   0.2718E+00
  -0.2200E+01   0.6000E+00   0.2200E+01   0.2718E+00
  -0.2200E+01   0.1000E+01   0.1800E+01   0.2718E+00
  -0.2200E+01   0.1000E+01   0.2200E+01   0.2718E+00
  -0.1800E+01   0.6000E+00   0.1800E+01   0.2718E+00
  -0.1800E+01   0.6000E+00   0.2200E+01   0.2718E+00
  -0.1800E+01   0.1000E+01   0.1800E+01   0.2718E+00
  -0.1800E+01   0.1000E+01   0.2200E+01   0.2718E+00
  -0.2200E+01   0.1000E+01  -0.2200E+01   0.2082E+00
  -0.2200E+01   0.1000E+01  -0.1800E+01   0.2082E+00
  -0.2200E+01   0.1400E+01  -0.2200E+01   0.2082E+00
  -0.2200E+01   0.1400E+01  -0.1800E+01   0.2082E+00
  -0.1800E+01   0.1000E+01  -0.2200E+01   0.2082E+00
  -0.1800E+01   0.1000E+01  -0.1800E+01   0.2082E+00
  -0.1800E+01   0.1400E+01  -0.2200E+01   0.2082E+00
  -0.1800E+01   0.1400E+01  -0.1800E+01   0.2082E+00
  -0.2200E+01   0.1000E+01  -0.1800E+01   0.2777E+00
  -0.2200E+01   0.1000E+01  -0.1400E+01   0.2777E+00
  -0.2200E+01   0.1400E+01  -0.1800E+01   0.2777E+00
  -0.2200E+01   0.1400E+01  -0.1400E+01   0.2777E+00
  -0.1800E+01   0.1000E+01  -0.1800E+01   0.2777E+00
  -0.1800E+01   0.1000E+01  -0.1400E+01   0.2777E+00
  -0.1800E+01   0.1400E+01  -0.1800E+01   0.2777E+00
  -0.1800E+01   0.1400E+01  -0.1400E+01   0.2777E+00
  -0.2200E+01   0.1000E+01  -0.1400E+01   0.3474E+00
  -0.2200E+01   0.1000E+01  -0.1000E+01   0.3474E+00
  -0.2200E+01   0.1400E+01  -0.1400E+01   0.3474E+00
  -0.2200E+01   0.1400E+01  -0.1000E+01   0.3474E+00
  -0.1800E+01   0.1000E+01  -0.1400E+01   0.3474E+00
  -0.1800E+01   0.1000E+01  -0.1000E+01   0.3474E+00
  -0.1800E+01   0.1400E+01  -0.1400E+01   0.3474E+00
  -0.1800E+01   0.1400E+01  -0.1000E+01   0.3474E+00
  -0.2200E+01   0.1000E+01  -0.1000E+01   0.4077E+00
  -0.2200E+01   0.1000E+01  -0.6000E+00   0.4077E+00
  -0.2200E+01   0.1400E+01  -0.1000E+01   0.4077E+00
  -0.2200E+01   0.1400E+01  -0.6000E+00   0.4077E+00
  -0.1800E+01   0.1000E+01  -0.1000E+01   0.4077E+00
  -0.1800E+01   0.1000E+01  -0.6000E+00   0.4077E+00
  -0.1800E+01   0.1400E+01  -0.1000E+01   0.4077E+00
  -0.1800E+01   0.1400E+01  -0.6000E+00   0.4077E+00
  -0.2200E+01   0.1000E+01  -0.6000E+00   0.4488E+00
  -0.2200E+01   0.1000E+01  -0.2000E+00   0.4488E+00
  -0.2200E+01   0.1400E+01  -0.6000E+00   0.4488E+00
  -0.2200E+01   0.1400E+01  -0.2000E+00   0.4488E+00
  -0.1800E+01   0.1000E+01  -0.6000E+00   0.4488E+00
  -0.1800E+01   0.1000E+01  -0.2000E+00   0.4488E+00
  -0.1800E+01   0.1400E+01  -0.6000E+00   0.4488E+00
  -0.1800E+01   0.1400E+01  -0.2000E+00   0.4488E+00
  -0.2200E+01   0.1000E+01  -0.2000E+00   0.4634E+00
  -0.2200E+01   0.1000E+01   0.2000E+00   0.4634E+00
  -0.2200E+01   0.1400E+01  -0.2000E+00   0.4634E+00
  -0.2200E+01   0.1400E+01   0.2000E+00   0.4634E+00
  -0.1800E+01   0.1000E+01  -0.2000E+00   0.4634E+00
  -0.1800E+01   0.1000E+01   0.2000E+00   0.4634E+00
  -0.1800E+01   0.1400E+01  -0.2000E+00   0.4634E+00
  -0.1800E+01   0.1400E+01   0.2000E+00   0.4634E+00
  -0.2200E+01   0.1000E+01   0.2000E+00   0.4488E+00
  -0.2200E+01   0.1000E+01   0.6000E+00   0.4488E+00
  -0.2200E+01   0.1400E+01   0.2000E+00   0.4488E+00
  -0.2200E+01   0.1400E+01   0.6000E+00   0.4488E+00
  -0.1800E+01   0.1000E+01   0.2000E+00   0.4488E+00
  -0.1800E+01   0.1000E+01   0.6000E+00   0.4488E+00
  -0.1800E+01   0.1400E+01   0.2000E+00   0.4488E+00
  -0.1800E+01   0.1400E+01   0.6000E+00   0.4488E+00
  -0.2200E+01   0.1000E+01   0.6000E+00   0.4077E+00
  -0.2200E+01   0.1000E+01   0.1000E+01   0.4077E+00
  -0.2200E+01   0.1400E+01   0.6000E+00   0.4077E+00
  -0.2200E+01   0.1400E+01   0.1000E+01   0.4077E+00
  -0.1800E+01   0.1000E+01   0.6000E+00   0.4077E+00
  -0.1800E+01   0.1000E+01   0.1000E+01   0.4077E+00
  -0.1800E+01   0.1400E+01   0.6000E+00   0.4077E+00
  -0.1800E+01   0.1400E+01   0.1000E+01   0.4077E+00
  -0.2200E+01   0.1000E+01   0.1000E+01   0.3474E+00
  -0.2200E+01   0.1000E+01   0.1400E+01   0.3474E+00
  -0.2200E+01   0.1400E+01   0.1000E+01   0.3474E+00
  -0.2200E+01   0.1400E+01   0.1400E+01   0.3474E+00
  -0.1800E+01   0.1000E+01   0.1000E+01   0.3474E+00
  -0.1800E+01   0.1000E+01   0.1400E+01   0.3474E+00
  -0.1800E+01   0.1400E+01   0.1000E+01   0.3474E+00
  -0.1800E+01   0.1400E+01   0.1400E+01   0.3474E+00
  -0.2200E+01   0.1000E+01   0.1400E+01   0.2777E+00
  -0.2200E+01   0.1000E+01   0.1800E+01   0.2777E+00
  -0.2200E+01   0.1400E+01   0.1400E+01   0.2777E+00
  -0.2200E+01   0.1400E+01   0.1800E+01   0.2777E+00
  -0.1800E+01   0.1000E+01   0.1400E+01   0.2777E+00
  -0.1800E+01   0.1000E+01   0.1800E+01   0.2777E+00
  -0.1800E+01   0.1400E+01   0.1400E+01   0.2777E+00
  -0.1800E+01   0.1400E+01   0.1800E+01   0.2777E+00
  -0.2200E+01   0.1000E+01   0.1800E+01   0.2082E+00
  -0.2200E+01   0.1000E+01   0.2200E+01   0.2082E+00
  -0.2200E+01   0.1400E+01   0.1800E+01   0.2082E+00
  -0.2200E+01   0.1400E+01   0.2200E+01   0.2082E+00
  -0.1800E+01   0.1000E+01   0.1800E+01   0.2082E+00
  -0.1800E+01   0.1000E+01   0.2200E+01   0.2082E+00
  -0.1800E+01   0.1400E+01   0.1800E+01   0.2082E+00
  -0.1800E+01   0.1400E+01   0.2200E+01   0.2082E+00
  -0.2200E+01   0.1400E+01  -0.2200E+01   0.1433E+00
  -0.2200E+01   0.1400E+01  -0.1800E+01   0.1433E+00
  -0.2200E+01   0.1800E+01  -0.2200E+01   0.1433E+00
  -0.2200E+01   0.1800E+01  -0.1800E+01   0.1433E+00
